"doc_r_out","doc_l_out","poc_r_out","poc_l_out"
1166367.7375366,67040.1355215646,1496.35124857955,8465.2947886604
1295231.56604856,73644.09482133,1645.70676670524,9041.96357933075
1145058.55705442,64522.1796835483,1467.44776823323,8218.3721421362
1124837.79324101,62748.020174562,1423.90099173236,7954.2291299743
1095099.68531272,60556.7193802657,1368.18072473744,7952.03997048119
1255154.80240084,68749.6128840298,1544.58263571163,9090.81950173968
1241353.02206064,67288.378672914,1540.90371704194,8755.62976354797
557367.78204311,30039.8170883056,695.590219678299,4400.1657735497
1152472.48260228,61723.0913952547,1314.33379346719,9633.07538074719
1133223.82856668,60245.3710983328,1301.77393014133,9759.63021904901
1120807.25114895,59123.9802463648,1291.72497808335,9790.09965981752
618519.701146154,32454.7408517491,713.517157358724,5780.35825280264
1209854.76568038,63170.597792798,1296.18338011593,11917.5272656503
1215618.19390506,63107.2704127794,1337.58390284961,12397.895565479
1237004.57082844,71244.3811043273,1392.34379128329,42559.7263545103
1314709.18071817,80707.8038293651,1512.24073418463,62749.5133592059
1457870.79225048,96641.076321543,1725.75052614299,92827.1934110942
1033221.21284509,72934.7984340066,1276.51384474462,77546.9102801326
733246.775639596,54200.1813182372,886.14202985409,59347.4880224495
1378702.20279104,103888.908493358,1566.55068792052,108157.991871347
966845.032881596,77062.0688709098,1143.31372441658,85290.5614656415
681738.025053089,57133.285987519,786.107732163255,65172.8545508244
935470.761753093,82013.4046867685,1011.41756926093,94511.9511155786
1269600.16764287,115375.083461603,1349.50769536196,131044.776409663
1237967.33823285,116702.831349673,1365.56053661105,131323.910871685
832817.844529927,81500.8941602878,942.307581801201,91172.3423419375
1496827.66313219,151377.60577515,1628.75055279878,166407.67548705
1122941.61989344,116405.172677385,1304.81117624633,123531.769029517
1442747.81513992,152846.167315276,1676.22730575364,155955.876391034
1067127.65398785,116147.215676837,1296.28637663906,116524.818831667
772164.077868597,86503.9202949387,924.130050187192,85964.7946191418
1061487.51365562,121264.108539188,1202.51418311692,116041.420794678
1364132.48484973,159024.930164106,1537.74101886544,147818.722443904
1354403.54318532,159923.91187589,1588.48374003673,141487.444755977
1358018.81211621,162361.537189312,1642.37384856024,137465.704375065
1753712.15545976,214647.104332236,2175.68764647142,182481.609409864
1531976.29322662,189549.902454318,2041.19057248167,154286.209957978
1923752.99097903,240582.780407175,2640.26053006418,188409.172833038
1273417.5309668,162268.818388194,1873.03293349159,127364.952714181
2091778.47861778,273552.852790135,3023.78770140855,220909.906855117
1990467.21741531,262758.514995441,4088.16678789455,205726.493471159
2072265.31255271,289568.328382362,4193.53435924211,243177.690131958
2017253.60818047,293294.472216944,4131.99639043283,246044.238173827
1977170.67199194,299493.606012971,4058.34195825922,256060.670923457
1923476.22097164,303343.989590335,3942.35413188052,265456.440125316
1873311.33876623,306505.591619471,3816.3663867784,272193.430585608
1314337.05778655,222462.714632922,2654.24137619623,199510.550056469
1956988.04508041,330521.90407317,3629.13364332208,262748.156108034
1040891.97740364,181498.53340339,2001.71230027338,151994.25951475
1063244.69523025,163007.131831259,2218.57327672051,136402.446081845
1322850.79039976,207149.080913223,2532.69069247863,171580.97735845
1007432.66057555,162985.501811139,1827.44549751413,139418.767816746
1686785.76837396,279480.486298588,2809.2778951924,235798.687237769
1374796.82903865,234665.42743889,2308.7795845266,199398.202814951
1029122.488984,181679.196475192,1667.10324017446,155852.554248347
1098776.48969728,198134.177112053,1625.40609169414,160886.694945952
1364418.99965489,250743.984872929,1881.27654444778,189441.450054725
1828159.2202272,334958.522170879,2541.2248127767,208024.452637433
2173718.74646723,384904.039655605,3886.86022984405,281395.15491758
1682497.29708508,296516.591013369,3234.35138210284,230335.610631799
1675707.55596591,297591.629597486,3157.36809821886,217577.019514832
2210966.01731916,405416.631477931,4084.93569446288,310383.925594963
2325358.99361749,433906.042528392,4565.38508520105,328322.774766582
3360812.60065305,632006.907093904,6911.8950574206,447908.234025735
3890996.89685661,743587.9498278,9343.5805143056,517608.21542898
3961296.40274242,750062.273091926,11172.0339967063,493352.799002173
3824818.52600104,722432.116269685,11869.4788764245,443701.804254286
3901994.80208469,737692.97042213,12797.5382490464,427922.275869358
3794611.75718021,718621.379674871,13067.9509741509,398633.003664187
3140202.24427995,600385.337615856,11161.3152190832,333791.451023642
2685762.03251646,523353.138771589,9087.90931230309,297421.855212046
2946746.79507943,584402.455238267,9093.62470747526,325367.967332188
3274904.55075604,683868.52128038,9898.62743322491,455194.897858082
4689395.06705743,1017263.71953849,14720.2173349482,711111.148314768
7643255.64839029,1598804.39346575,29219.3739877036,913756.70091659
8725125.36032249,1875394.65341137,45697.2045742747,1188252.07556287
8442218.03219497,1809691.61086222,53938.668454489,1097892.52149021
7900846.98220387,1713353.60012196,55028.0257293464,1054492.37746193
7561597.95920986,1672117.49278252,53865.226625051,1056850.72796143
7247096.69378122,1573725.41991987,50591.943204192,1023146.93549986
7053989.48266393,1524474.50785578,48434.3635995692,937162.384580415
6758867.82379957,1441161.31294285,45511.6203712819,795318.038923043
6288040.31887802,1325298.40550919,41130.0057230297,665514.207578086
5828140.76521181,1257366.40127234,36239.9587823979,718297.633543077
5341066.52013292,1161131.3464821,31734.0289078565,697790.178736345
4871311.88887249,1076960.04926187,26818.7770211341,651274.260308776
6047160.54967227,1327576.66031549,31242.3357102091,746690.016541312
5866706.53370534,1270662.62615276,30748.9957614266,610146.471893534
5462610.83808274,1184489.94454079,28489.2509980837,565738.603987373
5261837.78031698,1144514.01235297,26593.9125829405,548826.802887689
4906870.35366561,1097257.55747258,24114.5093216798,640823.055754767
4572149.82556028,1030587.86809582,21264.0207454257,574703.878393265
4245510.15161293,953448.306248512,19241.122455029,554936.047753165
3978069.55468613,917837.863096317,16757.0362548741,568099.394795496
3760395.51222564,865158.857226988,15075.7669039572,507847.826206168
3500522.47532357,802502.06758147,13052.5607701017,413732.988329989
3288424.53846238,757039.341731058,11828.5882348817,433027.831203996
3123280.62980575,690076.920810606,10986.4179754263,339157.976651222
2924451.31639759,649567.693906137,9507.65651330166,315054.493818943
2949811.34832872,644287.579847929,9274.54316431738,313837.929647334
2822073.95285593,611967.752375833,8485.1078943073,285445.806153065
2672625.01282131,578375.178918518,7587.97467923396,255740.393233083
2518440.0786653,542513.940870178,6733.62202828971,225617.553899223
2397189.70261891,522391.208365864,6029.05910174596,236396.907008133
2744349.81487062,592084.875715605,6582.96641898684,248643.907753157
4159691.63415516,861865.786244884,10599.0447295542,351883.606678274
3861202.77695313,792634.338740649,11276.92782693,319279.466701705
3655159.78890354,757875.570319527,11258.2077690579,343495.043952426
3442650.14781582,697625.863249243,10825.9982473197,280694.070649165
3331255.12084944,666843.249179577,10381.4689248493,255490.386594241
3184487.7119788,645512.400830763,9735.46499526975,286738.08601989
2890953.11411892,590734.243068129,8593.66073495506,276742.028777965
2718517.43859583,556726.706495553,7766.97379929869,273087.167593512
2755808.2713519,565151.325502948,7499.96599966105,275800.738490253
2632151.3499808,540270.720162336,6900.86421876076,254415.058003702
1527141.17922697,307340.202966693,3911.06558823795,131922.372140863
1448909.454965,291851.494765704,3136.21858657639,123910.837880075
1677354.02244768,336358.875268091,3141.12016556902,134837.762008156
1549006.28866339,308551.445145793,2792.37717997633,133185.785939545
1017675.2069327,200353.436468213,1750.30309686789,86989.8391303543
879094.701069835,173619.83368448,1275.51364291267,75378.9202153342
1968098.32442954,390744.91421331,2408.99517941034,171290.460678145
1944322.21154393,387192.876798136,2742.6663779231,169538.68320251
2196363.01652154,410840.324787619,3655.64502329511,183319.019799253
2697328.77371482,497118.796891935,4759.72809588321,192042.084910265
2179257.88967258,387251.208351899,4343.71501969244,131290.31324415
1670510.92081662,299042.860926441,3317.22841965273,119144.629194034
2308398.79887194,411184.176593205,4259.75584492181,166495.980464586
2174049.08712348,386263.713084899,4183.98452187608,159902.979720874
1736757.01208208,306584.090161402,3365.50787742588,121734.338622695
1615098.076514,280301.069353169,2940.44188088344,96782.0127512067
790953.883551935,135120.92547287,1348.07435855037,42100.4363646787
735708.186683891,122615.41999547,1060.96399493802,39062.4797816
683266.471985262,110928.881088523,854.502269810867,33195.029661547
638536.968836695,102117.454380161,689.03886577838,29893.1498648487
710677.389022112,111375.94382971,676.224897285589,30252.1362192302
1460281.89811343,227637.998924916,1259.70754040676,67270.054178497
1471714.7943186,222569.766415718,1542.61027282902,62181.319660856
1406190.70851523,210894.117363255,1610.1667393964,64371.1910487381
1335196.755089,198706.851190842,1590.32487150722,62700.4541158145
546998.590551793,79840.6722725492,658.884971795648,22160.6073527318
1158065.23524605,165652.910065261,1153.67884127522,40362.2683818588
1065698.479899,149342.494758051,1087.14219966456,33523.4278866128
453366.968710551,62258.7636439353,458.36768627173,13081.1861852151
529599.702078856,70617.4923665329,453.438050532608,13799.7690825467
835476.786692337,108689.626950287,627.200302004275,18355.3150334585
393127.21195287,50125.2127420204,298.779567354509,8403.58523694714
697039.168784987,87261.1646016866,449.298959666644,14935.3662596496
334838.003220448,41054.5660188866,216.851183313326,6958.29020305858
314520.311547899,37937.5816544925,171.132191475579,6903.24862417418
486042.834467366,57157.2120443819,232.296512156807,9546.32538211178
416819.130256458,47618.170857109,209.427751524156,8065.31492744909
350271.854326566,39164.7216538603,165.291240990985,6299.64285873689
247907.138441886,26954.4513479947,110.121906697429,3902.32313390246
231157.267117317,24424.1368922991,88.5252412686151,2888.74121923869
217309.390187943,22245.882051467,72.846190582068,1877.68356860457
206748.265397556,20723.5304053181,61.7076316596789,2125.23932015376
191281.242010947,18776.3096350669,52.0704357055012,2221.17127905571
453286.801714045,44367.0566671697,113.646857518787,8852.63896990866
192108.0523039,18646.1190398732,58.7732924179545,4389.23652181594
178968.018542659,17138.2004134849,50.1834443768184,4201.50985395418
166438.55440182,15915.0390429789,42.3070720315317,4635.47278896059
161040.773975669,15768.027419332,37.6854090446552,6517.09680006415
149281.169421242,14825.8700029381,34.0001732393419,7019.44312346538
147505.565510019,14624.8694980295,31.1454072678143,6620.37411534854
142571.699059594,14264.9562434585,28.0995033947764,6767.62590889375
140701.236070203,14305.7359415039,25.8763816015634,7331.54417281389
140804.888197683,14515.5153859338,24.4589737597345,7741.34375489206
485724.916798629,51125.1459195896,80.1814529274713,29132.6486862845
139114.943382624,14875.7560642056,33.9235045205023,8697.79419519904
136858.841295187,14849.6433872601,30.121687004754,8974.80288906804
427505.510767272,47621.7484324365,85.2769511673883,30531.4618540032
112315.893382163,12732.5277085473,28.678603400647,8131.82945158923
485901.101335509,54295.58692519,109.730642110688,31352.2168263337
478894.228373015,53693.7397996816,137.719995130901,29776.02414894
202246.076273661,23000.6352929307,67.5768442007937,14116.8357390784
210274.157346606,24386.8091670693,64.6846264772822,16161.8569745967
194613.381704658,23246.8939978857,57.2993991934055,17487.2408778198
187643.202513802,23060.309696813,52.3966495865227,18418.0593241433
414631.432753068,51882.5451036407,107.920197170595,40010.003892727
181919.408708968,22555.0124079899,55.2940936668772,16466.7744686528
172846.463156353,21254.5272866095,49.7286094624861,14556.3440955985
168321.727966927,20746.9901622253,45.731350721303,13867.9914631386
474377.500968828,60311.0986161266,124.18202287407,46137.4862240997
477318.05172928,62434.5027842141,147.607577554793,51591.3621571087
173155.223144378,23390.7371315507,59.058284699811,19844.8083613196
489364.124735468,64532.7511898208,170.702585981564,56941.6584104977
176675.666723003,23773.3492442452,68.9577288533026,22032.5318076329
163898.131989488,21862.9451240331,62.6957436090756,19124.0302974868
290845.892231453,38766.8047583796,101.100263971572,30656.7975198348
281990.210268466,38473.9986305774,95.2834259426853,32964.4032919369
272575.368962851,38371.7911762429,89.8439430748353,33709.1034730295
439961.329368607,63835.2272407454,141.305460207822,56957.0117952184
256714.570781299,37649.4308481803,87.6916931476451,31723.0775433013
410186.704661288,60872.2695483467,134.834046826362,49033.0649379139
445437.581419232,68087.255979611,152.864823944429,56703.0630137716
260928.240151546,41265.7189387384,94.2409487257182,35839.7767866492
242874.17608483,39535.8726977441,84.02451149388,34788.6341587913
522749.908156648,85854.7224879784,172.648971173837,70920.6957815748
506006.763823344,83184.3099396433,183.866683854902,63041.7972053659
503291.822601799,85573.80388273,195.503927226856,69195.5777172572
589704.341867082,103179.93691415,241.261813634586,85910.1218504324
391308.776448147,68855.2831720892,172.504977259684,53616.5497493378
374406.290348338,67158.8940348036,162.745689451307,52275.6104181185
677760.645374904,123369.668440462,289.254791177719,94187.5685919114
326345.001643691,59867.7218728058,153.568383036951,43693.854382518
634044.598887185,115766.575102216,284.702427572663,76417.4373406586
671738.109799849,126544.37009222,323.890852262424,91596.0459227618
