"time","yah_flow_vol","pb_flow_vol","total_inflow_volume"
"1985-01-12",561613.824,25298.5248,586912.3488
"1985-01-13",236225.2032,24505.9776,260731.1808
"1985-01-14",558547.92,24038.8992,582586.8192
"1985-01-15",541944.0864,22260.7008,564204.7872
"1985-01-16",523408.6944,18898.4448,542307.1392
"1985-01-17",523450.1664,20985.0048,544435.1712
"1985-01-18",525605.328,23854.7808,549460.1088
"1985-01-19",513712.6272,23392.5408,537105.168
"1985-01-20",503254.4256,23308.7328,526563.1584
"1985-01-21",494600.3424,23457.8592,518058.2016
"1985-01-22",484759.0368,23372.2368,508131.2736
"1985-01-23",469258.0992,21529.4112,490787.5104
"1985-01-24",455925.8016,20016.2016,475942.0032
"1985-01-25",464792.8608,23726.1312,488518.992
"1985-01-26",456118.9056,23475.744,479594.6496
"1985-01-27",449025.2928,23684.3136,472709.6064
"1985-01-28",439611.84,23261.7312,462873.5712
"1985-01-29",430290.3168,22685.9616,452976.2784
"1985-01-30",425866.464,23127.2928,448993.7568
"1985-01-31",420525.3888,23350.8096,443876.1984
"1985-02-01",219724.9632,23409.8208,243134.784
"1985-02-02",208678.9824,23419.4976,232098.48
"1985-02-03",330069.6864,23447.4912,353517.1776
"1985-02-04",326768.7744,21178.4544,347947.2288
"1985-02-05",320556.7872,23288.3424,343845.1296
"1985-02-06",307677.0528,23963.3856,331640.4384
"1985-02-07",164465.0784,23948.4384,188413.5168
"1985-02-08",382592.8512,23882.1696,406475.0208
"1985-02-09",366956.4384,20816.9568,387773.3952
"1985-02-10",168404.1408,18504.9792,186909.12
"1985-02-11",285266.1024,24520.2336,309786.336
"1985-02-12",140667.84,24441.9552,165109.7952
"1985-02-13",370804.9536,24235.632,395040.5856
"1985-02-14",119750.3136,24091.2576,143841.5712
"1985-02-15",242608.0032,23962.9536,266570.9568
"1985-02-16",232600.7232,24081.408,256682.1312
"1985-02-17",116015.2416,24149.4912,140164.7328
"1985-02-18",344455.8912,24005.1168,368461.008
"1985-02-19",343902.4128,22887.9648,366790.3776
"1985-02-20",398264.9472,48616.7616,446881.7088
"1985-02-21",577982.304,136294.704,714277.008
"1985-02-22",710698.32,216287.6256,926985.9456
"1985-02-23",783468.9792,239188.896,1022657.8752
"1985-02-24",844966.1664,239628.4992,1084594.6656
"1985-02-25",885921.0624,188340.4224,1074261.4848
"1985-02-26",908114.7168,137774.1312,1045888.848
"1985-02-27",920383.0848,101653.1424,1022036.2272
"1985-02-28",935600.8032,77582.2752,1013183.0784
"1985-03-01",949544.9856,61012.1376,1010557.1232
"1985-03-02",953145.7056,47020.6944,1000166.4
"1985-03-03",732831.6672,33567.0912,766398.7584
"1985-03-04",717800.7456,44961.9552,762762.7008
"1985-03-05",581573.3472,38672.208,620245.5552
"1985-03-06",871533.5616,35828.352,907361.9136
"1985-03-07",1065114.3168,85078.512,1150192.8288
"1985-03-08",1025233.5456,68145.7536,1093379.2992
"1985-03-09",995640.2496,69118.704,1064758.9536
"1985-03-10",976064.6016,68144.7168,1044209.3184
"1985-03-11",965585.0592,64820.736,1030405.7952
"1985-03-12",908149.536,59743.3536,967892.8896
"1985-03-13",791272.7136,52526.5344,843799.248
"1985-03-14",657620.8128,47375.0208,704995.8336
"1985-03-15",651337.632,42409.6128,693747.2448
"1985-03-16",639476.1216,38680.416,678156.5376
"1985-03-17",630285.408,34943.4432,665228.8512
"1985-03-18",747239.8176,32960.736,780200.5536
"1985-03-19",462769.632,31461.696,494231.328
"1985-03-20",709490.5344,28942.7904,738433.3248
"1985-03-21",558519.4944,27663.8976,586183.392
"1985-03-22",715136.688,26522.208,741658.896
"1985-03-23",413302.0896,29818.1952,443120.2848
"1985-03-24",418500.6912,31791.8304,450292.5216
"1985-03-25",704177.3664,34069.0752,738246.4416
"1985-03-26",684011.0016,34932.2976,718943.2992
"1985-03-27",699157.3536,47112.9696,746270.3232
"1985-03-28",639724.4352,62839.8432,702564.2784
"1985-03-29",714953.6928,59427.648,774381.3408
"1985-03-30",689444.9568,51896.4192,741341.376
"1985-03-31",523216.5408,83495.7504,606712.2912
"1985-04-01",796841.1072,82264.2912,879105.3984
"1985-04-02",778156.1568,77517.1296,855673.2864
"1985-04-03",842647.968,85353.696,928001.664
"1985-04-04",917910.4032,107732.2464,1025642.6496
"1985-04-05",727284.7008,125841.0816,853125.7824
"1985-04-06",749993.6448,128556.2016,878549.8464
"1985-04-07",556265.664,112349.376,668615.04
"1985-04-08",562747.3056,90948.4416,653695.7472
"1985-04-09",690550.272,72947.6928,763497.9648
"1985-04-10",569519.9424,59336.6688,628856.6112
"1985-04-11",698177.8368,50052.2976,748230.1344
"1985-04-12",818081.9424,42746.0544,860827.9968
"1985-04-13",546869.232,37014.192,583883.424
"1985-04-14",684699.696,34543.0656,719242.7616
"1985-04-15",796048.6464,32307.6384,828356.2848
"1985-04-16",874631.952,29205.9648,903837.9168
"1985-04-17",843716.5632,27548.0352,871264.5984
"1985-04-18",814700.3328,27124.1568,841824.4896
"1985-04-19",779263.9776,25705.1232,804969.1008
"1985-04-20",744472.6848,24506.6688,768979.3536
"1985-04-21",711152.352,23590.0512,734742.4032
"1985-04-22",687159.1584,23925.888,711085.0464
"1985-04-23",686540.1024,28939.0752,715479.1776
"1985-04-24",671831.1936,28050.2784,699881.472
"1985-04-25",646375.1616,28435.2768,674810.4384
"1985-04-26",630838.9728,29260.9152,660099.888
"1985-04-27",604539.6768,26643.9456,631183.6224
"1985-04-28",596908.3968,28785.9744,625694.3712
"1985-04-29",576038.0448,28442.3616,604480.4064
"1985-04-30",345483.792,26855.6256,372339.4176
"1985-05-01",462494.1024,24063.4368,486557.5392
"1985-05-02",297710.3808,25460.6976,323171.0784
"1985-05-03",403158.9888,23502.7008,426661.6896
"1985-05-04",478689.8688,22848.1344,501538.0032
"1985-05-05",171409.6512,21574.4256,192984.0768
"1985-05-06",450126.72,22397.04,472523.76
"1985-05-07",306396.7776,20926.2528,327323.0304
"1985-05-08",410126.3712,20468.4192,430594.7904
"1985-05-09",247758.5664,20087.8272,267846.3936
"1985-05-10",381544.4736,18088.9632,399633.4368
"1985-05-11",216615.6864,22536.2304,239151.9168
"1985-05-12",399464.8704,26647.6608,426112.5312
"1985-05-13",375979.7088,24936.8544,400916.5632
"1985-05-14",445943.4048,54135.8208,500079.2256
"1985-05-15",513071.7984,58939.1424,572010.9408
"1985-05-16",230533.2576,76770.8064,307304.064
"1985-05-17",246188.4192,76697.1936,322885.6128
"1985-05-18",505539.1872,65920.6944,571459.8816
"1985-05-19",234558.0288,55150.5888,289708.6176
"1985-05-20",230939.856,45102.528,276042.384
"1985-05-21",356212.8576,36194.3424,392407.2
"1985-05-22",466247.232,32017.5072,498264.7392
"1985-05-23",323335.8432,28036.8864,351372.7296
"1985-05-24",440741.4336,24862.2048,465603.6384
"1985-05-25",431988.6816,23465.808,455454.4896
"1985-05-26",454977.648,45837.1008,500814.7488
"1985-05-27",359089.0272,49348.8288,408437.856
"1985-05-28",496643.184,52323.2352,548966.4192
"1985-05-29",482330.592,50687.424,533018.016
"1985-05-30",242048.1312,53821.9296,295870.0608
"1985-05-31",338828.1408,50439.024,389267.1648
"1985-06-01",231488.064,42863.7312,274351.7952
"1985-06-02",321823.8432,36571.6512,358395.4944
"1985-06-03",309807.4176,31446.9216,341254.3392
"1985-06-04",198844.0704,26387.5104,225231.5808
"1985-06-05",284258.592,26268.3648,310526.9568
"1985-06-06",396251.6544,23536.656,419788.3104
"1985-06-07",384421.0752,21204.5472,405625.6224
"1985-06-08",158884.5024,19575.9072,178460.4096
"1985-06-09",203988.9312,17285.2704,221274.2016
"1985-06-10",196087.7376,14297.1264,210384.864
"1985-06-11",137324.16,14324.256,151648.416
"1985-06-12",134638.2432,14817.168,149455.4112
"1985-06-13",316847.5488,15457.0464,332304.5952
"1985-06-14",297413.856,15485.6448,312899.5008
"1985-06-15",347729.9328,29388.7008,377118.6336
"1985-06-16",145892.9664,22241.7792,168134.7456
"1985-06-17",137403.3024,23966.064,161369.3664
"1985-06-18",152366.7456,20760.9696,173127.7152
"1985-06-19",136172.9664,20314.6272,156487.5936
"1985-06-20",292510.3104,20160.8352,312671.1456
"1985-06-21",143808.2208,35360.064,179168.2848
"1985-06-22",181598.976,37792.224,219391.2
"1985-06-23",162009.6768,31903.8048,193913.4816
"1985-06-24",250245.3312,29748.6432,279993.9744
"1985-06-25",311914.368,28081.2096,339995.5776
"1985-06-26",306459.3312,33123.6864,339583.0176
"1985-06-27",325504.3104,37923.6384,363427.9488
"1985-06-28",366685.3152,60732.5472,427417.8624
"1985-06-29",271266.3648,69471.8208,340738.1856
"1985-06-30",262807.5456,66066.4512,328873.9968
"1985-07-01",167507.136,54029.4624,221536.5984
"1985-07-02",164194.992,45333.8208,209528.8128
"1985-07-03",346821.6096,37199.088,384020.6976
"1985-07-04",158518.3392,30197.232,188715.5712
"1985-07-05",251643.7152,26877.6576,278521.3728
"1985-07-06",155817.8208,23542.0992,179359.92
"1985-07-07",226303.0272,20044.2816,246347.3088
"1985-07-08",210167.3088,18021.1392,228188.448
"1985-07-09",130981.536,15492.0384,146473.5744
"1985-07-10",123862.8672,14484.7008,138347.568
"1985-07-11",115951.9968,13297.5648,129249.5616
"1985-07-12",151965.4176,11698.7328,163664.1504
"1985-07-13",99804.528,11716.7904,111521.3184
"1985-07-14",95747.7024,12907.9872,108655.6896
"1985-07-15",89992.8576,12057.7248,102050.5824
"1985-07-16",83106.864,10270.1952,93377.0592
"1985-07-17",77938.3296,11279.2608,89217.5904
"1985-07-18",71535.0528,9099.3024,80634.3552
"1985-07-19",67598.8416,10609.8336,78208.6752
"1985-07-20",63734.256,11964.8448,75699.1008
"1985-07-21",59061.6576,12003.12,71064.7776
"1985-07-22",54301.104,11322.3744,65623.4784
"1985-07-23",142719.6672,11895.2928,154614.96
"1985-07-24",216916.4448,38653.8912,255570.336
"1985-07-25",315745.9488,32283.1008,348029.0496
"1985-07-26",291628.3392,32871.744,324500.0832
"1985-07-27",143465.8176,33026.832,176492.6496
"1985-07-28",139138.4736,35399.4624,174537.936
"1985-07-29",134535.3408,31791.1392,166326.48
"1985-07-30",130799.232,27795.9168,158595.1488
"1985-07-31",147568.608,32225.2992,179793.9072
"1985-08-01",140289.9264,27558.7488,167848.6752
"1985-08-02",127316.3616,23505.3792,150821.7408
"1985-08-03",117637.92,20035.3824,137673.3024
"1985-08-04",109330.128,14340.8448,123670.9728
"1985-08-05",106600.5792,14490.9216,121091.5008
"1985-08-06",105263.1936,15923.7792,121186.9728
"1985-08-07",106464.3264,16670.448,123134.7744
"1985-08-08",196765.0272,12736.8288,209501.856
"1985-08-09",92357.712,15164.496,107522.208
"1985-08-10",98695.4112,17559.5904,116255.0016
"1985-08-11",189656.7264,12989.0304,202645.7568
"1985-08-12",115035.4656,21970.3104,137005.776
"1985-08-13",144198.7488,31397.8464,175596.5952
"1985-08-14",128860.848,26708.5728,155569.4208
"1985-08-15",116734.176,25362.72,142096.896
"1985-08-16",111058.2144,25339.824,136398.0384
"1985-08-17",105740.9856,23506.5024,129247.488
"1985-08-18",100487.088,20764.512,121251.6
"1985-08-19",94004.064,16412.4576,110416.5216
"1985-08-20",88477.5744,14021.0784,102498.6528
"1985-08-21",82849.3056,11747.8944,94597.2
"1985-08-22",163140.2208,11499.6672,174639.888
"1985-08-23",158803.0272,9623.5776,168426.6048
"1985-08-24",180036.3456,21024.3168,201060.6624
"1985-08-25",119909.9808,26538.624,146448.6048
"1985-08-26",118923.984,21988.8864,140912.8704
"1985-08-27",213570.2592,22070.1888,235640.448
"1985-08-28",198726.9984,19824.3072,218551.3056
"1985-08-29",108803.952,23205.1392,132009.0912
"1985-08-30",108136.1664,22436.352,130572.5184
"1985-08-31",101976.7104,21558.528,123535.2384
"1985-09-01",94196.9088,17615.232,111812.1408
"1985-09-02",88359.8976,15734.8224,104094.72
"1985-09-03",171301.9968,14058.4896,185360.4864
"1985-09-04",191367.4464,32066.928,223434.3744
"1985-09-05",193762.2816,53028.2592,246790.5408
"1985-09-06",144378.288,56021.5872,200399.8752
"1985-09-07",273311.5392,63028.8864,336340.4256
"1985-09-08",373655.9808,107500.7808,481156.7616
"1985-09-09",309976.6752,149134.608,459111.2832
"1985-09-10",289598.8896,127530.4608,417129.3504
"1985-09-11",286834.4352,106676.0064,393510.4416
"1985-09-12",285799.7088,79188.5376,364988.2464
"1985-09-13",283248.7488,58283.5392,341532.288
"1985-09-14",278439.0336,42485.1264,320924.16
"1985-09-15",431623.9008,32414.9472,464038.848
"1985-09-16",421786.1376,26624.4192,448410.5568
"1985-09-17",301281.8976,40323.8304,341605.728
"1985-09-18",394930.08,27532.8288,422462.9088
"1985-09-19",276264.432,24011.7696,300276.2016
"1985-09-20",264106.3968,18599.328,282705.7248
"1985-09-21",446986.512,21072.7872,468059.2992
"1985-09-22",304748.6976,34691.9328,339440.6304
"1985-09-23",328317.1488,57591.4752,385908.624
"1985-09-24",521207.6544,60192.72,581400.3744
"1985-09-25",310165.8912,70034.7168,380200.608
"1985-09-26",320080.6368,74254.5792,394335.216
"1985-09-27",307433.664,63737.1936,371170.8576
"1985-09-28",522336.2112,53486.9568,575823.168
"1985-09-29",305878.1184,53551.9296,359430.048
"1985-09-30",308194.7616,52354.944,360549.7056
"1985-10-01",295196.4,45204.2208,340400.6208
"1985-10-02",516914.0064,39053.232,555967.2384
"1985-10-03",469587.888,36787.3056,506375.1936
"1985-10-04",289486.3968,42998.4288,332484.8256
"1985-10-05",289490.8896,40971.9168,330462.8064
"1985-10-06",276470.3232,36678.1824,313148.5056
"1985-10-07",505925.7408,33066.6624,538992.4032
"1985-10-08",527280.5376,44777.1456,572057.6832
"1985-10-09",299101.248,87632.928,386734.176
"1985-10-10",605075.4432,85000.0608,690075.504
"1985-10-11",615349.2672,96972.5088,712321.776
"1985-10-12",643935.1392,156897.7344,800832.8736
"1985-10-13",678405.3696,122846.3712,801251.7408
"1985-10-14",379792.9728,100977.4944,480770.4672
"1985-10-15",581391.648,81130.3776,662522.0256
"1985-10-16",687459.0528,62486.2944,749945.3472
"1985-10-17",689937.4368,53903.4912,743840.928
"1985-10-18",730051.7472,60169.824,790221.5712
"1985-10-19",734798.9952,58086.4608,792885.456
"1985-10-20",663083.1072,50805.8784,713888.9856
"1985-10-21",706143.8304,45328.2912,751472.1216
"1985-10-22",692130.7872,40870.224,733001.0112
"1985-10-23",689417.4816,74700.2304,764117.712
"1985-10-24",712504.944,76625.6544,789130.5984
"1985-10-25",712738.9152,65797.8336,778536.7488
"1985-10-26",574427.8944,58163.616,632591.5104
"1985-10-27",567832.2048,50199.696,618031.9008
"1985-10-28",688045.1904,41755.6512,729800.8416
"1985-10-29",668446.4736,35547.0336,703993.5072
"1985-10-30",648186.4512,30955.4784,679141.9296
"1985-10-31",834817.3632,120337.92,955155.2832
"1985-11-01",984317.7024,266935.5648,1251253.2672
"1985-11-02",950664.4704,297287.5392,1247952.0096
"1985-11-03",1196043.6672,236360.4192,1432404.0864
"1985-11-04",1302144.4224,159935.6448,1462080.0672
"1985-11-05",1326666.384,114679.8432,1441346.2272
"1985-11-06",1322233.4592,102666.8736,1424900.3328
"1985-11-07",1381963.7664,85049.7408,1467013.5072
"1985-11-08",1417119.84,81742.5216,1498862.3616
"1985-11-09",1209143.4624,105720.5088,1314863.9712
"1985-11-10",1533600.6048,94836.96,1628437.5648
"1985-11-11",1521731.3184,86085.8496,1607817.168
"1985-11-12",1517591.2032,81023.4144,1598614.6176
"1985-11-13",1495549.7856,73906.2144,1569456
"1985-11-14",1462381.1712,64363.5936,1526744.7648
"1985-11-15",1444969.7568,62219.9232,1507189.68
"1985-11-16",1465473.6,71316.8064,1536790.4064
"1985-11-17",1437046.7904,69763.9392,1506810.7296
"1985-11-18",1512954.288,105297.2352,1618251.5232
"1985-11-19",1306209.5424,101852.5536,1408062.096
"1985-11-20",1445123.1168,94785.0336,1539908.1504
"1985-11-21",1397175.9552,78601.4496,1475777.4048
"1985-11-22",1382193.6768,70723.4112,1452917.088
"1985-11-23",1343057.2416,58484.3328,1401541.5744
"1985-11-24",1296706.6656,48969.0144,1345675.68
"1985-11-25",1252373.5296,42321.8304,1294695.36
"1985-11-26",1225104.912,42930.6912,1268035.6032
"1985-11-27",1167138.9792,34316.352,1201455.3312
"1985-11-28",1129069.7568,31847.472,1160917.2288
"1985-11-29",1090632.0384,30240.432,1120872.4704
"1985-11-30",1093349.4048,40736.6496,1134086.0544
"1985-12-01",983315.808,120774.9312,1104090.7392
"1985-12-02",1312814.1312,91001.664,1403815.7952
"1985-12-03",1285898.544,92334.2976,1378232.8416
"1985-12-04",1264387.3632,87114.528,1351501.8912
"1985-12-05",1077073.1136,75389.7888,1152462.9024
"1985-12-06",1197829.4688,63690.3648,1261519.8336
"1985-12-07",1158170.0544,53960.256,1212130.3104
"1985-12-08",1118999.3184,46424.3616,1165423.68
"1985-12-09",1071615.8304,37934.6976,1109550.528
"1985-12-10",1056244.5792,37747.0368,1093991.616
"1985-12-11",910797.696,34267.7088,945065.4048
"1985-12-12",984503.9808,31903.4592,1016407.44
"1985-12-13",949968.9504,30023.0496,979992
"1985-12-14",916979.2704,28691.4528,945670.7232
"1985-12-15",876115.6128,25227.2448,901342.8576
"1985-12-16",859614.5952,27268.4448,886883.04
"1985-12-17",827249.0688,26494.3008,853743.3696
"1985-12-18",790074.5184,25994.9088,816069.4272
"1985-12-19",753582.3552,25660.1088,779242.464
"1985-12-20",747597.6,25367.2128,772964.8128
"1985-12-21",722168.8704,25006.4064,747175.2768
"1985-12-22",695367.2448,23663.7504,719030.9952
"1985-12-23",633409.8912,24162.624,657572.5152
"1985-12-24",655623.1584,23182.848,678806.0064
"1985-12-25",634289.8752,21806.928,656096.8032
"1985-12-26",569171.7504,25251.8688,594423.6192
"1985-12-27",617935.392,25756.7904,643692.1824
"1985-12-28",506530.5408,25496.2944,532026.8352
"1985-12-29",583524.432,25402.464,608926.896
"1985-12-30",449915.9904,25355.4624,475271.4528
"1985-12-31",553522.032,25195.7088,578717.7408
"1986-01-01",529853.0976,22302.9504,552156.048
"1986-01-02",514809.3024,21078.4032,535887.7056
"1986-01-03",517067.9712,21014.0352,538082.0064
"1986-01-04",524269.584,26370.6624,550640.2464
"1986-01-05",495837.8496,26699.328,522537.1776
"1986-01-06",339261.1776,26345.0016,365606.1792
"1986-01-07",316625.8464,26128.8288,342754.6752
"1986-01-08",426643.7184,26064.0288,452707.7472
"1986-01-09",404093.9232,26042.3424,430136.2656
"1986-01-10",136554.768,25767.2448,162322.0128
"1986-01-11",456406.4448,25674.7104,482081.1552
"1986-01-12",213463.3824,25242.4512,238705.8336
"1986-01-13",196917.264,24944.2848,221861.5488
"1986-01-14",180200.3328,24906.8736,205107.2064
"1986-01-15",296026.7904,24824.7072,320851.4976
"1986-01-16",271378.5984,30283.3728,301661.9712
"1986-01-17",134294.0256,30544.8192,164838.8448
"1986-01-18",245475.5328,32811.696,278287.2288
"1986-01-19",139120.5888,29199.4848,168320.0736
"1986-01-20",229037.5008,29106.3456,258143.8464
"1986-01-21",213967.008,31590.9504,245557.9584
"1986-01-22",140457.456,29487.5424,169944.9984
"1986-01-23",334970.64,27741.6576,362712.2976
"1986-01-24",147844.5696,37631.4336,185476.0032
"1986-01-25",151330.6368,33280.5024,184611.1392
"1986-01-26",149070.672,32425.4016,181496.0736
"1986-01-27",308920.8672,32317.056,341237.9232
"1986-01-28",144946.8,28002.0672,172948.8672
"1986-01-29",177059.3472,31834.5984,208893.9456
"1986-01-30",409776.9696,30496.8672,440273.8368
"1986-01-31",396234.8064,26249.5296,422484.336
"1986-02-01",408581.1072,29592.864,438173.9712
"1986-02-02",403183.872,27941.0688,431124.9408
"1986-02-03",425011.968,40314.8448,465326.8128
"1986-02-04",527399.5968,84962.1312,612361.728
"1986-02-05",533407.248,76585.9968,609993.2448
"1986-02-06",528609.1968,74740.2336,603349.4304
"1986-02-07",534239.3664,72143.4816,606382.848
"1986-02-08",537239.6928,65189.0592,602428.752
"1986-02-09",535887.4464,56591.4816,592478.928
"1986-02-10",531570.1248,49039.1712,580609.296
"1986-02-11",526367.2032,43121.9808,569489.184
"1986-02-12",508812.2784,38585.1168,547397.3952
"1986-02-13",511968.0384,33955.8048,545923.8432
"1986-02-14",514580.9472,33141.312,547722.2592
"1986-02-15",505870.5312,31002.048,536872.5792
"1986-02-16",503985.024,29727.7344,533712.7584
"1986-02-17",498844.9152,28798.6752,527643.5904
"1986-02-18",490270.2336,27344.9088,517615.1424
"1986-02-19",477741.2832,24462.6048,502203.888
"1986-02-20",479350.656,24934.176,504284.832
